CMDLINE /Users/pawelkulig/Desktop/Python/spintronics-visual/venv/bin/python3.6 main.py
CHLD 1 8.144531 1523421655.5435
CHLD 2 7.929688 1523421655.5436
CHLD 3 8.527344 1523421655.5436
CHLD 4 3.171875 1523421655.5436
CHLD 5 3.156250 1523421655.5436
CHLD 6 3.320312 1523421655.5436
CHLD 7 3.277344 1523421655.5436
CHLD 8 42.023438 1523421655.5436
CHLD 9 42.085938 1523421655.5437
CHLD 10 42.136719 1523421655.5437
CHLD 11 42.261719 1523421655.5437
MEM 919.933594 1523421655.6545
CHLD 0 9.246094 1523421655.6590
CHLD 1 8.144531 1523421655.6590
CHLD 2 7.929688 1523421655.6590
CHLD 3 8.527344 1523421655.6590
CHLD 4 3.171875 1523421655.6590
CHLD 5 3.156250 1523421655.6590
CHLD 6 3.320312 1523421655.6591
CHLD 7 3.277344 1523421655.6591
CHLD 8 42.023438 1523421655.6591
CHLD 9 42.085938 1523421655.6591
CHLD 10 42.136719 1523421655.6591
CHLD 11 42.261719 1523421655.6591
MEM 919.937500 1523421655.7735
CHLD 0 9.246094 1523421655.7810
CHLD 1 8.144531 1523421655.7811
CHLD 2 7.929688 1523421655.7811
CHLD 3 8.527344 1523421655.7812
CHLD 4 3.171875 1523421655.7812
CHLD 5 3.156250 1523421655.7812
CHLD 6 3.320312 1523421655.7813
CHLD 7 3.277344 1523421655.7813
CHLD 8 42.023438 1523421655.7813
CHLD 9 42.085938 1523421655.7814
CHLD 10 42.136719 1523421655.7814
CHLD 11 42.261719 1523421655.7814
MEM 919.949219 1523421655.8903
CHLD 0 9.246094 1523421655.8960
CHLD 1 8.144531 1523421655.8961
CHLD 2 7.929688 1523421655.8961
CHLD 3 8.527344 1523421655.8962
CHLD 4 3.171875 1523421655.8962
CHLD 5 3.156250 1523421655.8962
CHLD 6 3.320312 1523421655.8963
CHLD 7 3.277344 1523421655.8963
CHLD 8 42.023438 1523421655.8964
CHLD 9 42.085938 1523421655.8964
CHLD 10 42.136719 1523421655.8965
CHLD 11 42.261719 1523421655.8965
MEM 919.964844 1523421656.0063
CHLD 0 9.246094 1523421656.0111
CHLD 1 8.144531 1523421656.0111
CHLD 2 7.929688 1523421656.0111
CHLD 3 8.527344 1523421656.0111
CHLD 4 3.171875 1523421656.0112
CHLD 5 3.156250 1523421656.0112
CHLD 6 3.320312 1523421656.0112
CHLD 7 3.277344 1523421656.0112
CHLD 8 42.023438 1523421656.0112
CHLD 9 42.085938 1523421656.0112
CHLD 10 42.136719 1523421656.0112
CHLD 11 42.261719 1523421656.0112
MEM 919.976562 1523421656.1227
CHLD 0 9.246094 1523421656.1285
CHLD 1 8.144531 1523421656.1285
CHLD 2 7.929688 1523421656.1286
CHLD 3 8.527344 1523421656.1287
CHLD 4 3.171875 1523421656.1288
CHLD 5 3.156250 1523421656.1288
CHLD 6 3.320312 1523421656.1289
CHLD 7 3.277344 1523421656.1289
CHLD 8 42.023438 1523421656.1289
CHLD 9 42.085938 1523421656.1290
CHLD 10 42.136719 1523421656.1291
CHLD 11 42.261719 1523421656.1292
MEM 919.992188 1523421656.2410
CHLD 0 9.246094 1523421656.2501
CHLD 1 8.144531 1523421656.2501
CHLD 2 7.929688 1523421656.2501
CHLD 3 8.527344 1523421656.2501
CHLD 4 3.171875 1523421656.2502
CHLD 5 3.156250 1523421656.2502
CHLD 6 3.320312 1523421656.2502
CHLD 7 3.277344 1523421656.2502
CHLD 8 42.023438 1523421656.2502
CHLD 9 42.085938 1523421656.2502
CHLD 10 42.136719 1523421656.2502
CHLD 11 42.261719 1523421656.2503
MEM 919.996094 1523421656.3591
CHLD 0 9.246094 1523421656.3684
CHLD 1 8.144531 1523421656.3684
CHLD 2 7.929688 1523421656.3684
CHLD 3 8.527344 1523421656.3684
CHLD 4 3.171875 1523421656.3684
CHLD 5 3.156250 1523421656.3684
CHLD 6 3.320312 1523421656.3685
CHLD 7 3.277344 1523421656.3685
CHLD 8 42.023438 1523421656.3685
CHLD 9 42.085938 1523421656.3685
CHLD 10 42.136719 1523421656.3685
CHLD 11 42.261719 1523421656.3685
MEM 920.015625 1523421656.4756
CHLD 0 9.246094 1523421656.4860
CHLD 1 8.144531 1523421656.4860
CHLD 2 7.929688 1523421656.4860
CHLD 3 8.527344 1523421656.4860
CHLD 4 3.171875 1523421656.4860
CHLD 5 3.156250 1523421656.4860
CHLD 6 3.320312 1523421656.4861
CHLD 7 3.277344 1523421656.4861
CHLD 8 42.023438 1523421656.4861
CHLD 9 42.085938 1523421656.4861
CHLD 10 42.136719 1523421656.4861
CHLD 11 42.261719 1523421656.4861
MEM 920.027344 1523421656.5936
CHLD 0 9.246094 1523421656.6036
CHLD 1 8.144531 1523421656.6036
CHLD 2 7.929688 1523421656.6036
CHLD 3 8.527344 1523421656.6036
CHLD 4 3.171875 1523421656.6036
CHLD 5 3.156250 1523421656.6036
CHLD 6 3.320312 1523421656.6037
CHLD 7 3.277344 1523421656.6037
CHLD 8 42.023438 1523421656.6037
CHLD 9 42.085938 1523421656.6037
CHLD 10 42.136719 1523421656.6037
CHLD 11 42.261719 1523421656.6037
MEM 920.210938 1523421656.7127
CHLD 0 9.246094 1523421656.7198
CHLD 1 8.144531 1523421656.7198
CHLD 2 7.929688 1523421656.7198
CHLD 3 8.527344 1523421656.7198
CHLD 4 3.171875 1523421656.7198
CHLD 5 3.156250 1523421656.7199
CHLD 6 3.320312 1523421656.7199
CHLD 7 3.277344 1523421656.7199
CHLD 8 42.023438 1523421656.7199
CHLD 9 42.085938 1523421656.7199
CHLD 10 42.136719 1523421656.7199
CHLD 11 42.261719 1523421656.7199
MEM 920.226562 1523421656.8370
CHLD 0 9.246094 1523421656.8417
CHLD 1 8.144531 1523421656.8417
CHLD 2 7.929688 1523421656.8418
CHLD 3 8.527344 1523421656.8418
CHLD 4 3.171875 1523421656.8418
CHLD 5 3.156250 1523421656.8418
CHLD 6 3.320312 1523421656.8418
CHLD 7 3.277344 1523421656.8418
CHLD 8 42.023438 1523421656.8418
CHLD 9 42.085938 1523421656.8418
CHLD 10 42.136719 1523421656.8419
CHLD 11 42.261719 1523421656.8419
MEM 922.500000 1523421656.9571
CHLD 0 9.246094 1523421656.9653
CHLD 1 8.144531 1523421656.9654
CHLD 2 7.929688 1523421656.9654
CHLD 3 8.527344 1523421656.9654
CHLD 4 3.171875 1523421656.9654
CHLD 5 3.156250 1523421656.9654
CHLD 6 3.320312 1523421656.9655
CHLD 7 3.277344 1523421656.9655
CHLD 8 42.023438 1523421656.9656
CHLD 9 42.085938 1523421656.9657
CHLD 10 42.136719 1523421656.9658
CHLD 11 42.261719 1523421656.9659
MEM 924.023438 1523421657.0754
CHLD 0 9.246094 1523421657.0856
CHLD 1 8.144531 1523421657.0856
CHLD 2 7.929688 1523421657.0856
CHLD 3 8.527344 1523421657.0856
CHLD 4 3.171875 1523421657.0856
CHLD 5 3.156250 1523421657.0856
CHLD 6 3.320312 1523421657.0857
CHLD 7 3.277344 1523421657.0857
CHLD 8 42.023438 1523421657.0857
CHLD 9 42.085938 1523421657.0857
CHLD 10 42.136719 1523421657.0857
CHLD 11 42.261719 1523421657.0857
MEM 926.300781 1523421657.1923
CHLD 0 9.246094 1523421657.2025
CHLD 1 8.144531 1523421657.2025
CHLD 2 7.929688 1523421657.2025
CHLD 3 8.527344 1523421657.2025
CHLD 4 3.171875 1523421657.2026
CHLD 5 3.156250 1523421657.2026
CHLD 6 3.320312 1523421657.2026
CHLD 7 3.277344 1523421657.2026
CHLD 8 42.023438 1523421657.2026
CHLD 9 42.085938 1523421657.2026
CHLD 10 42.136719 1523421657.2026
CHLD 11 42.261719 1523421657.2026
MEM 926.316406 1523421657.3195
CHLD 0 9.246094 1523421657.3242
CHLD 1 8.144531 1523421657.3242
CHLD 2 7.929688 1523421657.3242
CHLD 3 8.527344 1523421657.3242
CHLD 4 3.171875 1523421657.3243
CHLD 5 3.156250 1523421657.3243
CHLD 6 3.320312 1523421657.3243
CHLD 7 3.277344 1523421657.3243
CHLD 8 42.023438 1523421657.3243
CHLD 9 42.085938 1523421657.3243
CHLD 10 42.136719 1523421657.3243
CHLD 11 42.261719 1523421657.3243
MEM 926.328125 1523421657.4377
CHLD 0 9.246094 1523421657.4427
CHLD 1 8.144531 1523421657.4427
CHLD 2 7.929688 1523421657.4427
CHLD 3 8.527344 1523421657.4428
CHLD 4 3.171875 1523421657.4428
CHLD 5 3.156250 1523421657.4428
CHLD 6 3.320312 1523421657.4428
CHLD 7 3.277344 1523421657.4428
CHLD 8 42.023438 1523421657.4428
CHLD 9 42.085938 1523421657.4428
CHLD 10 42.136719 1523421657.4429
CHLD 11 42.261719 1523421657.4429
MEM 926.347656 1523421657.5543
CHLD 0 9.246094 1523421657.5591
CHLD 1 8.144531 1523421657.5591
CHLD 2 7.929688 1523421657.5591
CHLD 3 8.527344 1523421657.5591
CHLD 4 3.171875 1523421657.5591
CHLD 5 3.156250 1523421657.5591
CHLD 6 3.320312 1523421657.5591
CHLD 7 3.277344 1523421657.5592
CHLD 8 42.023438 1523421657.5592
CHLD 9 42.085938 1523421657.5592
CHLD 10 42.136719 1523421657.5592
CHLD 11 42.261719 1523421657.5592
MEM 926.843750 1523421657.6707
CHLD 0 9.246094 1523421657.6754
CHLD 1 8.144531 1523421657.6755
CHLD 2 7.929688 1523421657.6755
CHLD 3 8.527344 1523421657.6755
CHLD 4 3.171875 1523421657.6755
CHLD 5 3.156250 1523421657.6755
CHLD 6 3.320312 1523421657.6755
CHLD 7 3.277344 1523421657.6755
CHLD 8 42.023438 1523421657.6756
CHLD 9 42.085938 1523421657.6756
CHLD 10 42.136719 1523421657.6756
CHLD 11 42.261719 1523421657.6756
MEM 926.863281 1523421657.7882
CHLD 0 9.246094 1523421657.7930
CHLD 1 8.144531 1523421657.7930
CHLD 2 7.929688 1523421657.7930
CHLD 3 8.527344 1523421657.7930
CHLD 4 3.171875 1523421657.7930
CHLD 5 3.156250 1523421657.7930
CHLD 6 3.320312 1523421657.7930
CHLD 7 3.277344 1523421657.7931
CHLD 8 42.023438 1523421657.7931
CHLD 9 42.085938 1523421657.7931
CHLD 10 42.136719 1523421657.7931
CHLD 11 42.261719 1523421657.7932
MEM 926.878906 1523421657.9043
CHLD 0 9.246094 1523421657.9090
CHLD 1 8.144531 1523421657.9090
CHLD 2 7.929688 1523421657.9091
CHLD 3 8.527344 1523421657.9091
CHLD 4 3.171875 1523421657.9091
CHLD 5 3.156250 1523421657.9091
CHLD 6 3.320312 1523421657.9091
CHLD 7 3.277344 1523421657.9091
CHLD 8 42.023438 1523421657.9091
CHLD 9 42.085938 1523421657.9091
CHLD 10 42.136719 1523421657.9092
CHLD 11 42.261719 1523421657.9092
MEM 926.890625 1523421658.0209
CHLD 0 9.246094 1523421658.0257
CHLD 1 8.144531 1523421658.0257
CHLD 2 7.929688 1523421658.0257
CHLD 3 8.527344 1523421658.0258
CHLD 4 3.171875 1523421658.0258
CHLD 5 3.156250 1523421658.0258
CHLD 6 3.320312 1523421658.0258
CHLD 7 3.277344 1523421658.0258
CHLD 8 42.023438 1523421658.0258
CHLD 9 42.085938 1523421658.0258
CHLD 10 42.136719 1523421658.0259
CHLD 11 42.261719 1523421658.0259
MEM 926.906250 1523421658.1375
CHLD 0 9.246094 1523421658.1423
CHLD 1 8.144531 1523421658.1423
CHLD 2 7.929688 1523421658.1423
CHLD 3 8.527344 1523421658.1423
CHLD 4 3.171875 1523421658.1424
CHLD 5 3.156250 1523421658.1424
CHLD 6 3.320312 1523421658.1424
CHLD 7 3.277344 1523421658.1424
CHLD 8 42.023438 1523421658.1424
CHLD 9 42.085938 1523421658.1424
CHLD 10 42.136719 1523421658.1424
CHLD 11 42.261719 1523421658.1424
MEM 926.921875 1523421658.2551
CHLD 0 9.246094 1523421658.2596
CHLD 1 8.144531 1523421658.2597
CHLD 2 7.929688 1523421658.2597
CHLD 3 8.527344 1523421658.2597
CHLD 4 3.171875 1523421658.2597
CHLD 5 3.156250 1523421658.2598
CHLD 6 3.320312 1523421658.2598
CHLD 7 3.277344 1523421658.2598
CHLD 8 42.023438 1523421658.2598
CHLD 9 42.085938 1523421658.2599
CHLD 10 42.136719 1523421658.2599
CHLD 11 42.261719 1523421658.2599
MEM 926.937500 1523421658.3710
CHLD 0 9.246094 1523421658.3757
CHLD 1 8.144531 1523421658.3758
CHLD 2 7.929688 1523421658.3758
CHLD 3 8.527344 1523421658.3758
CHLD 4 3.171875 1523421658.3758
CHLD 5 3.156250 1523421658.3758
CHLD 6 3.320312 1523421658.3758
CHLD 7 3.277344 1523421658.3758
CHLD 8 42.023438 1523421658.3758
CHLD 9 42.085938 1523421658.3759
CHLD 10 42.136719 1523421658.3759
CHLD 11 42.261719 1523421658.3759
MEM 926.949219 1523421658.4896
CHLD 0 9.246094 1523421658.4943
CHLD 1 8.144531 1523421658.4944
CHLD 2 7.929688 1523421658.4944
CHLD 3 8.527344 1523421658.4944
CHLD 4 3.171875 1523421658.4944
CHLD 5 3.156250 1523421658.4944
CHLD 6 3.320312 1523421658.4944
CHLD 7 3.277344 1523421658.4944
CHLD 8 42.023438 1523421658.4944
CHLD 9 42.085938 1523421658.4945
CHLD 10 42.136719 1523421658.4945
CHLD 11 42.261719 1523421658.4945
MEM 926.964844 1523421658.6055
CHLD 0 9.246094 1523421658.6104
CHLD 1 8.144531 1523421658.6104
CHLD 2 7.929688 1523421658.6104
CHLD 3 8.527344 1523421658.6104
CHLD 4 3.171875 1523421658.6104
CHLD 5 3.156250 1523421658.6104
CHLD 6 3.320312 1523421658.6105
CHLD 7 3.277344 1523421658.6105
CHLD 8 42.023438 1523421658.6105
CHLD 9 42.085938 1523421658.6105
CHLD 10 42.136719 1523421658.6105
CHLD 11 42.261719 1523421658.6106
MEM 926.980469 1523421658.7232
CHLD 0 9.246094 1523421658.7281
CHLD 1 8.144531 1523421658.7282
CHLD 2 7.929688 1523421658.7282
CHLD 3 8.527344 1523421658.7282
CHLD 4 3.171875 1523421658.7282
CHLD 5 3.156250 1523421658.7282
CHLD 6 3.320312 1523421658.7282
CHLD 7 3.277344 1523421658.7282
CHLD 8 42.023438 1523421658.7283
CHLD 9 42.085938 1523421658.7283
CHLD 10 42.136719 1523421658.7283
CHLD 11 42.261719 1523421658.7283
MEM 926.992188 1523421658.8392
CHLD 0 9.246094 1523421658.8441
CHLD 1 8.144531 1523421658.8441
CHLD 2 7.929688 1523421658.8441
CHLD 3 8.527344 1523421658.8441
CHLD 4 3.171875 1523421658.8441
CHLD 5 3.156250 1523421658.8442
CHLD 6 3.320312 1523421658.8442
CHLD 7 3.277344 1523421658.8442
CHLD 8 42.023438 1523421658.8443
CHLD 9 42.085938 1523421658.8443
CHLD 10 42.136719 1523421658.8443
CHLD 11 42.261719 1523421658.8443
MEM 927.757812 1523421658.9558
CHLD 0 9.246094 1523421658.9609
CHLD 1 8.144531 1523421658.9610
CHLD 2 7.929688 1523421658.9610
CHLD 3 8.527344 1523421658.9610
CHLD 4 3.171875 1523421658.9610
CHLD 5 3.156250 1523421658.9610
CHLD 6 3.320312 1523421658.9610
CHLD 7 3.277344 1523421658.9611
CHLD 8 42.023438 1523421658.9611
CHLD 9 42.085938 1523421658.9611
CHLD 10 42.136719 1523421658.9611
CHLD 11 42.261719 1523421658.9611
MEM 927.769531 1523421659.0723
CHLD 0 9.246094 1523421659.0773
CHLD 1 8.144531 1523421659.0773
CHLD 2 7.929688 1523421659.0774
CHLD 3 8.527344 1523421659.0774
CHLD 4 3.171875 1523421659.0774
CHLD 5 3.156250 1523421659.0774
CHLD 6 3.320312 1523421659.0775
CHLD 7 3.277344 1523421659.0775
CHLD 8 42.023438 1523421659.0775
CHLD 9 42.085938 1523421659.0775
CHLD 10 42.136719 1523421659.0775
CHLD 11 42.261719 1523421659.0776
MEM 928.535156 1523421659.1892
CHLD 0 9.246094 1523421659.1946
CHLD 1 8.144531 1523421659.1947
CHLD 2 7.929688 1523421659.1948
CHLD 3 8.527344 1523421659.1948
CHLD 4 3.171875 1523421659.1948
CHLD 5 3.156250 1523421659.1948
CHLD 6 3.320312 1523421659.1949
CHLD 7 3.277344 1523421659.1949
CHLD 8 42.023438 1523421659.1949
CHLD 9 42.085938 1523421659.1949
CHLD 10 42.136719 1523421659.1950
CHLD 11 42.261719 1523421659.1950
MEM 929.886719 1523421659.3039
CHLD 0 9.246094 1523421659.3082
CHLD 1 8.144531 1523421659.3083
CHLD 2 7.929688 1523421659.3083
CHLD 3 8.527344 1523421659.3083
CHLD 4 3.171875 1523421659.3083
CHLD 5 3.156250 1523421659.3083
CHLD 6 3.320312 1523421659.3083
CHLD 7 3.277344 1523421659.3083
CHLD 8 42.023438 1523421659.3083
CHLD 9 42.085938 1523421659.3084
CHLD 10 42.136719 1523421659.3084
CHLD 11 42.261719 1523421659.3084
MEM 931.410156 1523421659.4218
CHLD 0 9.246094 1523421659.4267
CHLD 1 8.144531 1523421659.4267
CHLD 2 7.929688 1523421659.4268
CHLD 3 8.527344 1523421659.4268
CHLD 4 3.171875 1523421659.4268
CHLD 5 3.156250 1523421659.4268
CHLD 6 3.320312 1523421659.4268
CHLD 7 3.277344 1523421659.4268
CHLD 8 42.023438 1523421659.4268
CHLD 9 42.085938 1523421659.4269
CHLD 10 42.136719 1523421659.4269
CHLD 11 42.261719 1523421659.4269
MEM 931.417969 1523421659.5399
CHLD 0 9.246094 1523421659.5451
CHLD 1 8.144531 1523421659.5451
CHLD 2 7.929688 1523421659.5452
CHLD 3 8.527344 1523421659.5452
CHLD 4 3.171875 1523421659.5452
CHLD 5 3.156250 1523421659.5452
CHLD 6 3.320312 1523421659.5453
CHLD 7 3.277344 1523421659.5453
CHLD 8 42.023438 1523421659.5453
CHLD 9 42.085938 1523421659.5454
CHLD 10 42.136719 1523421659.5454
CHLD 11 42.261719 1523421659.5455
MEM 931.429688 1523421659.6557
CHLD 0 9.246094 1523421659.6606
CHLD 1 8.144531 1523421659.6607
CHLD 2 7.929688 1523421659.6607
CHLD 3 8.527344 1523421659.6607
CHLD 4 3.171875 1523421659.6607
CHLD 5 3.156250 1523421659.6607
CHLD 6 3.320312 1523421659.6607
CHLD 7 3.277344 1523421659.6607
CHLD 8 42.023438 1523421659.6608
CHLD 9 42.085938 1523421659.6608
CHLD 10 42.136719 1523421659.6608
CHLD 11 42.261719 1523421659.6608
MEM 931.171875 1523421659.7721
CHLD 0 9.246094 1523421659.7769
CHLD 1 8.144531 1523421659.7770
CHLD 2 7.929688 1523421659.7770
CHLD 3 8.527344 1523421659.7770
CHLD 4 3.171875 1523421659.7770
CHLD 5 3.156250 1523421659.7770
CHLD 6 3.320312 1523421659.7770
CHLD 7 3.277344 1523421659.7770
CHLD 8 42.023438 1523421659.7770
CHLD 9 42.085938 1523421659.7771
CHLD 10 42.136719 1523421659.7771
CHLD 11 42.261719 1523421659.7771
MEM 931.179688 1523421659.8885
CHLD 0 9.246094 1523421659.8933
CHLD 1 8.144531 1523421659.8933
CHLD 2 7.929688 1523421659.8933
CHLD 3 8.527344 1523421659.8933
CHLD 4 3.171875 1523421659.8933
CHLD 5 3.156250 1523421659.8934
CHLD 6 3.320312 1523421659.8934
CHLD 7 3.277344 1523421659.8934
CHLD 8 42.023438 1523421659.8934
CHLD 9 42.085938 1523421659.8934
CHLD 10 42.136719 1523421659.8934
CHLD 11 42.261719 1523421659.8934
MEM 931.191406 1523421660.0062
CHLD 0 9.246094 1523421660.0110
CHLD 1 8.144531 1523421660.0111
CHLD 2 7.929688 1523421660.0111
CHLD 3 8.527344 1523421660.0111
CHLD 4 3.171875 1523421660.0111
CHLD 5 3.156250 1523421660.0111
CHLD 6 3.320312 1523421660.0111
CHLD 7 3.277344 1523421660.0111
CHLD 8 42.023438 1523421660.0112
CHLD 9 42.085938 1523421660.0112
CHLD 10 42.136719 1523421660.0112
CHLD 11 42.261719 1523421660.0112
MEM 931.203125 1523421660.1224
CHLD 0 9.246094 1523421660.1272
CHLD 1 8.144531 1523421660.1272
CHLD 2 7.929688 1523421660.1272
CHLD 3 8.527344 1523421660.1273
CHLD 4 3.171875 1523421660.1273
CHLD 5 3.156250 1523421660.1273
CHLD 6 3.320312 1523421660.1273
CHLD 7 3.277344 1523421660.1273
CHLD 8 42.023438 1523421660.1273
CHLD 9 42.085938 1523421660.1273
CHLD 10 42.136719 1523421660.1273
CHLD 11 42.261719 1523421660.1274
MEM 931.214844 1523421660.2389
CHLD 0 9.246094 1523421660.2437
CHLD 1 8.144531 1523421660.2437
CHLD 2 7.929688 1523421660.2438
CHLD 3 8.527344 1523421660.2438
CHLD 4 3.171875 1523421660.2438
CHLD 5 3.156250 1523421660.2438
CHLD 6 3.320312 1523421660.2438
CHLD 7 3.277344 1523421660.2438
CHLD 8 42.023438 1523421660.2438
CHLD 9 42.085938 1523421660.2438
CHLD 10 42.136719 1523421660.2439
CHLD 11 42.261719 1523421660.2439
MEM 931.222656 1523421660.3556
CHLD 0 9.246094 1523421660.3612
CHLD 1 8.144531 1523421660.3613
CHLD 2 7.929688 1523421660.3613
CHLD 3 8.527344 1523421660.3614
CHLD 4 3.171875 1523421660.3614
CHLD 5 3.156250 1523421660.3614
CHLD 6 3.320312 1523421660.3614
CHLD 7 3.277344 1523421660.3615
CHLD 8 42.023438 1523421660.3615
CHLD 9 42.085938 1523421660.3615
CHLD 10 42.136719 1523421660.3616
CHLD 11 42.261719 1523421660.3616
MEM 931.238281 1523421660.4724
CHLD 0 9.246094 1523421660.4772
CHLD 1 8.144531 1523421660.4772
CHLD 2 7.929688 1523421660.4772
CHLD 3 8.527344 1523421660.4773
CHLD 4 3.171875 1523421660.4773
CHLD 5 3.156250 1523421660.4773
CHLD 6 3.320312 1523421660.4773
CHLD 7 3.277344 1523421660.4773
CHLD 8 42.023438 1523421660.4773
CHLD 9 42.085938 1523421660.4773
CHLD 10 42.136719 1523421660.4774
CHLD 11 42.261719 1523421660.4774
MEM 931.246094 1523421660.5891
CHLD 0 9.246094 1523421660.5939
CHLD 1 8.144531 1523421660.5939
CHLD 2 7.929688 1523421660.5939
CHLD 3 8.527344 1523421660.5940
CHLD 4 3.171875 1523421660.5940
CHLD 5 3.156250 1523421660.5940
CHLD 6 3.320312 1523421660.5940
CHLD 7 3.277344 1523421660.5940
CHLD 8 42.023438 1523421660.5940
CHLD 9 42.085938 1523421660.5940
CHLD 10 42.136719 1523421660.5940
CHLD 11 42.261719 1523421660.5941
MEM 931.253906 1523421660.7057
CHLD 0 9.246094 1523421660.7105
CHLD 1 8.144531 1523421660.7105
CHLD 2 7.929688 1523421660.7106
CHLD 3 8.527344 1523421660.7106
CHLD 4 3.171875 1523421660.7106
CHLD 5 3.156250 1523421660.7106
CHLD 6 3.320312 1523421660.7106
CHLD 7 3.277344 1523421660.7106
CHLD 8 42.023438 1523421660.7106
CHLD 9 42.085938 1523421660.7106
CHLD 10 42.136719 1523421660.7107
CHLD 11 42.261719 1523421660.7107
MEM 931.269531 1523421660.8226
CHLD 0 9.246094 1523421660.8275
CHLD 1 8.144531 1523421660.8275
CHLD 2 7.929688 1523421660.8275
CHLD 3 8.527344 1523421660.8275
CHLD 4 3.171875 1523421660.8275
CHLD 5 3.156250 1523421660.8275
CHLD 6 3.320312 1523421660.8275
CHLD 7 3.277344 1523421660.8276
CHLD 8 42.023438 1523421660.8276
CHLD 9 42.085938 1523421660.8276
CHLD 10 42.136719 1523421660.8276
CHLD 11 42.261719 1523421660.8276
MEM 931.273438 1523421660.9392
CHLD 0 9.246094 1523421660.9440
CHLD 1 8.144531 1523421660.9440
CHLD 2 7.929688 1523421660.9440
CHLD 3 8.527344 1523421660.9440
CHLD 4 3.171875 1523421660.9441
CHLD 5 3.156250 1523421660.9441
CHLD 6 3.320312 1523421660.9441
CHLD 7 3.277344 1523421660.9441
CHLD 8 42.023438 1523421660.9441
CHLD 9 42.085938 1523421660.9441
CHLD 10 42.136719 1523421660.9441
CHLD 11 42.261719 1523421660.9442
MEM 931.277344 1523421661.0557
CHLD 0 9.246094 1523421661.0605
CHLD 1 8.144531 1523421661.0606
CHLD 2 7.929688 1523421661.0606
CHLD 3 8.527344 1523421661.0606
CHLD 4 3.171875 1523421661.0606
CHLD 5 3.156250 1523421661.0606
CHLD 6 3.320312 1523421661.0606
CHLD 7 3.277344 1523421661.0606
CHLD 8 42.023438 1523421661.0607
CHLD 9 42.085938 1523421661.0607
CHLD 10 42.136719 1523421661.0607
CHLD 11 42.261719 1523421661.0607
MEM 931.277344 1523421661.1724
CHLD 0 9.246094 1523421661.1772
CHLD 1 8.144531 1523421661.1772
CHLD 2 7.929688 1523421661.1772
CHLD 3 8.527344 1523421661.1772
CHLD 4 3.171875 1523421661.1772
CHLD 5 3.156250 1523421661.1772
CHLD 6 3.320312 1523421661.1772
CHLD 7 3.277344 1523421661.1773
CHLD 8 42.023438 1523421661.1773
CHLD 9 42.085938 1523421661.1773
CHLD 10 42.136719 1523421661.1773
CHLD 11 42.261719 1523421661.1773
MEM 931.281250 1523421661.2891
CHLD 0 9.246094 1523421661.2938
CHLD 1 8.144531 1523421661.2939
CHLD 2 7.929688 1523421661.2939
CHLD 3 8.527344 1523421661.2939
CHLD 4 3.171875 1523421661.2939
CHLD 5 3.156250 1523421661.2939
CHLD 6 3.320312 1523421661.2939
CHLD 7 3.277344 1523421661.2939
CHLD 8 42.023438 1523421661.2940
CHLD 9 42.085938 1523421661.2940
CHLD 10 42.136719 1523421661.2940
CHLD 11 42.261719 1523421661.2940
MEM 931.281250 1523421661.4043
CHLD 0 9.246094 1523421661.4088
CHLD 1 8.144531 1523421661.4088
CHLD 2 7.929688 1523421661.4088
CHLD 3 8.527344 1523421661.4088
CHLD 4 3.171875 1523421661.4088
CHLD 5 3.156250 1523421661.4088
CHLD 6 3.320312 1523421661.4088
CHLD 7 3.277344 1523421661.4089
CHLD 8 42.023438 1523421661.4089
CHLD 9 42.085938 1523421661.4089
CHLD 10 42.136719 1523421661.4089
CHLD 11 42.261719 1523421661.4089
MEM 931.285156 1523421661.5198
CHLD 0 9.246094 1523421661.5248
CHLD 1 8.144531 1523421661.5248
CHLD 2 7.929688 1523421661.5248
CHLD 3 8.527344 1523421661.5248
CHLD 4 3.171875 1523421661.5249
CHLD 5 3.156250 1523421661.5249
CHLD 6 3.320312 1523421661.5249
CHLD 7 3.277344 1523421661.5249
CHLD 8 42.023438 1523421661.5249
CHLD 9 42.085938 1523421661.5249
CHLD 10 42.136719 1523421661.5249
CHLD 11 42.261719 1523421661.5249
MEM 931.285156 1523421661.6374
CHLD 0 9.246094 1523421661.6421
CHLD 1 8.144531 1523421661.6421
CHLD 2 7.929688 1523421661.6422
CHLD 3 8.527344 1523421661.6422
CHLD 4 3.171875 1523421661.6422
CHLD 5 3.156250 1523421661.6422
CHLD 6 3.320312 1523421661.6422
CHLD 7 3.277344 1523421661.6422
CHLD 8 42.023438 1523421661.6423
CHLD 9 42.085938 1523421661.6423
CHLD 10 42.136719 1523421661.6423
CHLD 11 42.261719 1523421661.6423
MEM 931.285156 1523421661.7541
CHLD 0 9.246094 1523421661.7588
CHLD 1 8.144531 1523421661.7588
CHLD 2 7.929688 1523421661.7588
CHLD 3 8.527344 1523421661.7589
CHLD 4 3.171875 1523421661.7589
CHLD 5 3.156250 1523421661.7589
CHLD 6 3.320312 1523421661.7589
CHLD 7 3.277344 1523421661.7589
CHLD 8 42.023438 1523421661.7589
CHLD 9 42.085938 1523421661.7589
CHLD 10 42.136719 1523421661.7589
CHLD 11 42.261719 1523421661.7590
MEM 931.289062 1523421661.8709
CHLD 0 9.246094 1523421661.8756
CHLD 1 8.144531 1523421661.8756
CHLD 2 7.929688 1523421661.8756
CHLD 3 8.527344 1523421661.8756
