CMDLINE /Users/pawelkulig/Desktop/Python/spintronics-visual/venv/bin/python3.6 main.py
MEM 1106.671875 1523421445.9620
MEM 1106.671875 1523421446.0744
MEM 1106.671875 1523421446.1831
MEM 1106.671875 1523421446.2914
MEM 1106.671875 1523421446.4037
MEM 1106.671875 1523421446.5156
MEM 1106.671875 1523421446.6273
MEM 1106.675781 1523421446.7364
MEM 1106.675781 1523421446.8441
MEM 1106.675781 1523421446.9551
MEM 1080.574219 1523421447.0606
MEM 1086.699219 1523421447.1730
MEM 1102.128906 1523421447.2827
MEM 1101.902344 1523421447.3897
MEM 1101.902344 1523421447.4998
MEM 1101.902344 1523421447.6118
MEM 1101.902344 1523421447.7241
MEM 1101.902344 1523421447.8364
MEM 1101.902344 1523421447.9486
MEM 1101.902344 1523421448.0554
MEM 1101.902344 1523421448.1619
MEM 1101.902344 1523421448.2739
MEM 1101.945312 1523421448.3850
MEM 1093.753906 1523421448.4934
MEM 1106.992188 1523421448.6043
MEM 1106.992188 1523421448.7161
MEM 1106.992188 1523421448.8245
MEM 1106.992188 1523421448.9316
MEM 1106.992188 1523421449.0439
MEM 1106.992188 1523421449.1558
MEM 1106.992188 1523421449.2681
MEM 1106.992188 1523421449.3750
MEM 1106.992188 1523421449.4827
MEM 1106.992188 1523421449.5913
MEM 1078.871094 1523421449.6975
MEM 1095.785156 1523421449.8056
MEM 1095.785156 1523421449.9157
MEM 1095.785156 1523421450.0259
MEM 1095.785156 1523421450.1378
MEM 1095.785156 1523421450.2492
MEM 1095.785156 1523421450.3560
MEM 1095.785156 1523421450.4686
MEM 1095.785156 1523421450.5803
MEM 1095.785156 1523421450.6907
MEM 1095.785156 1523421450.8026
MEM 1096.050781 1523421450.9104
MEM 1096.050781 1523421451.0225
MEM 1096.050781 1523421451.1290
MEM 1096.050781 1523421451.2410
MEM 1096.050781 1523421451.3536
MEM 1096.117188 1523421451.4660
MEM 1096.117188 1523421451.5780
MEM 1096.117188 1523421451.6901
MEM 1078.531250 1523421451.7950
MEM 1075.242188 1523421451.9023
MEM 1050.042969 1523421452.0142
MEM 1050.042969 1523421452.1261
MEM 1050.042969 1523421452.2380
MEM 1050.042969 1523421452.3500
MEM 1050.042969 1523421452.4572
MEM 1050.042969 1523421452.5693
MEM 1050.042969 1523421452.6817
MEM 1050.042969 1523421452.7940
MEM 1050.042969 1523421452.9058
MEM 1050.042969 1523421453.0150
MEM 1050.042969 1523421453.1242
MEM 1048.285156 1523421453.2339
MEM 1079.000000 1523421453.3479
MEM 1103.816406 1523421453.4548
MEM 1106.476562 1523421453.5671
MEM 1106.480469 1523421453.6793
MEM 1106.484375 1523421453.7913
MEM 1106.375000 1523421453.9019
MEM 1106.378906 1523421454.0100
MEM 1106.378906 1523421454.1223
MEM 1106.378906 1523421454.2346
MEM 1106.378906 1523421454.3466
MEM 1106.378906 1523421454.4555
MEM 1105.750000 1523421454.5614
MEM 1105.750000 1523421454.6723
MEM 1105.750000 1523421454.7823
MEM 1105.750000 1523421454.8945
MEM 1105.820312 1523421455.0068
MEM 1105.882812 1523421455.1134
MEM 1105.882812 1523421455.2249
MEM 1105.882812 1523421455.3371
MEM 1105.882812 1523421455.4493
MEM 1105.882812 1523421455.5583
MEM 1105.882812 1523421455.6700
MEM 1105.882812 1523421455.7800
MEM 1080.664062 1523421455.8908
MEM 1098.328125 1523421456.0028
MEM 1098.328125 1523421456.1147
MEM 1098.328125 1523421456.2230
MEM 1098.476562 1523421456.3354
MEM 1098.476562 1523421456.4473
MEM 1098.476562 1523421456.5572
MEM 1098.476562 1523421456.6655
MEM 1098.476562 1523421456.7728
MEM 1098.476562 1523421456.8825
MEM 1098.476562 1523421456.9946
MEM 1098.476562 1523421457.1070
MEM 1098.476562 1523421457.2191
MEM 1098.476562 1523421457.3310
MEM 1083.519531 1523421457.4421
MEM 1082.820312 1523421457.5470
MEM 1083.011719 1523421457.6592
MEM 1083.308594 1523421457.7712
MEM 1083.847656 1523421457.8805
MEM 1084.515625 1523421457.9889
MEM 1085.316406 1523421458.0974
MEM 1086.234375 1523421458.2065
MEM 1087.269531 1523421458.3183
MEM 1088.437500 1523421458.4303
MEM 1089.718750 1523421458.5421
MEM 1091.117188 1523421458.6518
MEM 1092.648438 1523421458.7637
MEM 1094.296875 1523421458.8749
MEM 1096.015625 1523421458.9819
MEM 1097.832031 1523421459.0937
MEM 1099.800781 1523421459.2056
MEM 1101.816406 1523421459.3180
MEM 1105.949219 1523421459.4269
MEM 1108.183594 1523421459.5346
MEM 1110.078125 1523421459.6404
MEM 1112.359375 1523421459.7488
MEM 1114.519531 1523421459.8630
MEM 1116.687500 1523421459.9786
MEM 1118.847656 1523421460.0856
MEM 1121.035156 1523421460.1974
MEM 1123.230469 1523421460.3092
MEM 1125.417969 1523421460.4210
MEM 1127.613281 1523421460.5284
MEM 1129.835938 1523421460.6345
MEM 1132.070312 1523421460.7463
MEM 1134.296875 1523421460.8531
MEM 1136.546875 1523421460.9620
MEM 1138.808594 1523421461.0726
MEM 1140.921875 1523421461.1844
MEM 1143.039062 1523421461.2936
MEM 1145.152344 1523421461.3996
MEM 1147.457031 1523421461.5089
MEM 1150.371094 1523421461.6163
MEM 1153.367188 1523421461.7256
MEM 1155.601562 1523421461.8346
MEM 1157.828125 1523421461.9396
MEM 1160.074219 1523421462.0489
MEM 1162.324219 1523421462.1581
MEM 1164.562500 1523421462.2635
MEM 1166.816406 1523421462.3696
MEM 1169.074219 1523421462.4744
MEM 1171.320312 1523421462.5830
MEM 1173.773438 1523421462.6965
MEM 1176.246094 1523421462.8118
MEM 1178.730469 1523421462.9191
MEM 1181.238281 1523421463.0309
MEM 1183.761719 1523421463.1372
MEM 1186.289062 1523421463.2487
MEM 1188.812500 1523421463.3607
MEM 1191.339844 1523421463.4723
MEM 1193.871094 1523421463.5813
MEM 1196.253906 1523421463.6903
MEM 1198.492188 1523421463.8005
MEM 1192.460938 1523421463.9079
MEM 1186.351562 1523421464.0163
MEM 1173.976562 1523421464.1258
MEM 1167.785156 1523421464.2320
MEM 1161.601562 1523421464.3389
MEM 1155.296875 1523421464.4450
MEM 1148.976562 1523421464.5572
MEM 1142.640625 1523421464.6671
MEM 1136.285156 1523421464.7752
MEM 1129.910156 1523421464.8851
MEM 1123.519531 1523421464.9971
MEM 1117.128906 1523421465.1088
MEM 1110.707031 1523421465.2184
MEM 1104.265625 1523421465.3303
MEM 1097.941406 1523421465.4406
MEM 1099.890625 1523421465.5524
MEM 1101.906250 1523421465.6643
MEM 1103.957031 1523421465.7756
MEM 1106.175781 1523421465.8848
MEM 1108.273438 1523421465.9915
MEM 1110.367188 1523421466.1038
MEM 1113.984375 1523421466.2133
MEM 1116.777344 1523421466.3206
MEM 1118.937500 1523421466.4351
MEM 1121.125000 1523421466.5515
MEM 1123.320312 1523421466.6634
MEM 1125.507812 1523421466.7754
MEM 1127.703125 1523421466.8876
MEM 1129.925781 1523421466.9995
MEM 1132.160156 1523421467.1074
MEM 1134.386719 1523421467.2196
MEM 1136.636719 1523421467.3315
MEM 1138.898438 1523421467.4381
MEM 1141.011719 1523421467.5503
MEM 1143.128906 1523421467.6617
MEM 1145.261719 1523421467.7705
MEM 1147.480469 1523421467.8793
MEM 1150.476562 1523421467.9874
MEM 1152.546875 1523421468.0970
MEM 1155.710938 1523421468.2061
MEM 1157.937500 1523421468.3155
MEM 1160.183594 1523421468.4244
MEM 1162.433594 1523421468.5302
MEM 1164.671875 1523421468.6347
MEM 1166.925781 1523421468.7416
MEM 1169.183594 1523421468.8483
MEM 1171.429688 1523421468.9549
MEM 1173.882812 1523421469.0611
MEM 1176.359375 1523421469.1703
MEM 1178.843750 1523421469.2758
MEM 1181.320312 1523421469.3818
MEM 1183.824219 1523421469.4882
MEM 1186.332031 1523421469.5944
MEM 1188.832031 1523421469.7018
MEM 1191.339844 1523421469.8077
MEM 1193.871094 1523421469.9152
MEM 1196.253906 1523421470.0272
MEM 1198.492188 1523421470.1398
MEM 1192.460938 1523421470.2515
MEM 1186.351562 1523421470.3635
MEM 1180.175781 1523421470.4754
MEM 1173.976562 1523421470.5875
MEM 1167.890625 1523421470.6996
MEM 1161.601562 1523421470.8089
MEM 1155.296875 1523421470.9210
MEM 1148.976562 1523421471.0284
MEM 1142.640625 1523421471.1370
MEM 1136.285156 1523421471.2439
MEM 1089.808594 1523421471.3557
MEM 1089.808594 1523421471.4679
MEM 1089.808594 1523421471.5805
MEM 1089.808594 1523421471.6927
MEM 1089.808594 1523421471.8050
MEM 1089.808594 1523421471.9143
MEM 1089.808594 1523421472.0265
MEM 1089.808594 1523421472.1389
MEM 1087.136719 1523421472.2512
MEM 1087.136719 1523421472.3641
MEM 1087.136719 1523421472.4762
MEM 1087.136719 1523421472.5885
MEM 1087.140625 1523421472.6953
MEM 1087.136719 1523421472.8068
MEM 1087.136719 1523421472.9188
MEM 1087.136719 1523421473.0272
MEM 1087.136719 1523421473.1319
MEM 1097.664062 1523421473.2419
MEM 1097.664062 1523421473.3542
MEM 1097.664062 1523421473.4665
MEM 1097.664062 1523421473.5784
MEM 1097.664062 1523421473.6905
MEM 1097.667969 1523421473.7976
MEM 1097.660156 1523421473.9068
MEM 1097.660156 1523421474.0143
MEM 1097.660156 1523421474.1237
MEM 1097.664062 1523421474.2319
MEM 1097.660156 1523421474.3420
MEM 1097.660156 1523421474.4489
MEM 1098.785156 1523421474.5608
MEM 1098.785156 1523421474.6727
MEM 1098.785156 1523421474.7796
MEM 1098.785156 1523421474.8911
MEM 1098.785156 1523421475.0035
MEM 1098.785156 1523421475.1105
MEM 1098.785156 1523421475.2187
MEM 1098.785156 1523421475.3265
MEM 1098.785156 1523421475.4384
MEM 1098.785156 1523421475.5477
MEM 1098.785156 1523421475.6595
MEM 1098.785156 1523421475.7671
MEM 1102.996094 1523421475.8754
MEM 1103.648438 1523421475.9872
MEM 1103.648438 1523421476.0981
MEM 1103.648438 1523421476.2106
MEM 1103.648438 1523421476.3228
MEM 1103.648438 1523421476.4350
MEM 1103.648438 1523421476.5447
MEM 1103.691406 1523421476.6538
MEM 1105.132812 1523421476.7670
MEM 1108.312500 1523421476.8768
MEM 1110.074219 1523421476.9834
MEM 1111.953125 1523421477.0893
MEM 1098.964844 1523421477.1965
MEM 1100.175781 1523421477.3083
MEM 1102.417969 1523421477.4166
MEM 1104.933594 1523421477.5302
MEM 1107.570312 1523421477.6420
MEM 1110.332031 1523421477.7505
MEM 1113.214844 1523421477.8573
MEM 1116.292969 1523421477.9671
MEM 1119.496094 1523421478.0773
MEM 1113.199219 1523421478.1842
MEM 1113.199219 1523421478.2939
MEM 1113.199219 1523421478.4060
MEM 1113.199219 1523421478.5130
MEM 1105.085938 1523421478.6198
MEM 1105.085938 1523421478.7293
MEM 1105.085938 1523421478.8415
MEM 1105.085938 1523421478.9511
MEM 1105.085938 1523421479.0592
MEM 1105.085938 1523421479.1712
MEM 1105.089844 1523421479.2820
MEM 1087.878906 1523421479.3885
MEM 1102.878906 1523421479.5009
MEM 1102.878906 1523421479.6085
MEM 1102.878906 1523421479.7192
MEM 1102.878906 1523421479.8313
MEM 1102.878906 1523421479.9437
MEM 1102.878906 1523421480.0508
MEM 1102.878906 1523421480.1619
MEM 1102.878906 1523421480.2710
MEM 1102.878906 1523421480.3774
MEM 1102.878906 1523421480.4844
MEM 1102.878906 1523421480.5919
MEM 1102.878906 1523421480.7039
MEM 1102.878906 1523421480.8136
MEM 1102.878906 1523421480.9199
MEM 1103.574219 1523421481.0249
MEM 1103.609375 1523421481.1368
MEM 780.472656 1523421481.2444
